Date,Open,High,Low,Close,Adj Close,Volume
2021-03-31,215.25,215.5749969482422,212.75,213.97500610351562,178.84014892578125,10018670
2021-04-01,215.3000030517578,219.97500610351562,214.02499389648438,218.6999969482422,182.78927612304688,9156394
2021-04-05,217.0500030517578,218.5,210.5500030517578,214.02499389648438,178.8819122314453,11510442
2021-04-06,215.0,216.85000610351562,212.14999389648438,214.0500030517578,178.90280151367188,9190874
2021-04-07,214.5,215.75,213.75,214.10000610351562,178.9446258544922,7430944
2021-04-08,214.77499389648438,218.0,214.64999389648438,215.27499389648438,179.92665100097656,6708234
2021-04-09,215.0,216.125,212.25,212.8000030517578,177.8580780029297,8179184
2021-04-12,208.97500610351562,209.6999969482422,201.0,201.97500610351562,168.810546875,12368094
2021-04-13,202.5,206.25,201.10000610351562,204.6999969482422,171.0880889892578,8064312
2021-04-15,204.5,208.1999969482422,201.64999389648438,202.4250030517578,169.1866455078125,14440358
2021-04-16,202.5,211.47500610351562,202.14999389648438,206.89999389648438,172.92684936523438,22292626
2021-04-19,202.5,206.1999969482422,200.0,204.375,170.81642150878906,11256462
2021-04-20,205.9499969482422,207.22500610351562,203.0500030517578,204.0500030517578,170.54483032226562,7026888
2021-04-22,202.5,210.64999389648438,201.75,209.1750030517578,174.82830810546875,15611348
2021-04-23,208.64999389648438,212.47500610351562,208.0,211.52499389648438,176.7924041748047,47680532
2021-04-26,213.0,214.1750030517578,208.77499389648438,209.4499969482422,175.05813598632812,12888196
2021-04-27,208.75,211.5500030517578,208.27499389648438,210.1750030517578,175.66409301757812,10816330
2021-04-28,211.0,212.1750030517578,207.4499969482422,208.75,174.47308349609375,19805066
2021-04-29,211.0,211.5,208.5,209.77499389648438,175.32977294921875,13265608
2021-04-30,208.75,218.75,207.3249969482422,210.89999389648438,176.27003479003906,33702940
2021-05-03,209.5,214.52499389648438,207.6999969482422,208.0,173.84622192382812,16118782
2021-05-04,210.4499969482422,214.72500610351562,209.25,210.72500610351562,176.123779296875,19987878
2021-05-05,211.02499389648438,215.8000030517578,210.5,212.39999389648438,177.5237274169922,13778662
2021-05-06,214.0,217.5,212.0749969482422,217.0,181.36842346191406,12787288
2021-05-07,217.52499389648438,223.5,214.0,221.5749969482422,185.1921844482422,24054728
2021-05-10,224.5,227.5,222.5,226.85000610351562,189.60105895996094,19405820
2021-05-11,224.8000030517578,232.0,223.4499969482422,231.125,193.17410278320312,21695878
2021-05-12,232.0,234.0,223.25,224.625,187.74139404296875,15235594
2021-05-14,226.75,226.75,219.5500030517578,221.125,184.8161163330078,9799430
2021-05-17,222.5,223.27499389648438,219.0500030517578,221.8249969482422,185.40113830566406,6063462
2021-05-18,223.60000610351562,226.1999969482422,221.35000610351562,224.22500610351562,187.40708923339844,9934246
2021-05-19,225.0,227.14999389648438,221.125,223.22500610351562,186.57127380371094,16215214
2021-05-20,224.0,228.9250030517578,220.75,227.39999389648438,190.06069946289062,18799814
2021-05-21,231.5,234.0,229.52499389648438,230.52499389648438,192.672607421875,23987738
2021-05-24,233.47500610351562,237.27499389648438,230.3000030517578,236.4250030517578,197.60382080078125,22941220
2021-05-25,238.39999389648438,239.5,234.5,237.1999969482422,198.25155639648438,21199352
2021-05-26,239.3249969482422,240.35000610351562,234.25,236.10000610351562,197.33218383789062,25944614
2021-05-27,242.5,244.0,233.0,233.9250030517578,195.51434326171875,102988808
2021-05-28,237.5,239.9499969482422,234.25,235.75,197.03965759277344,29313704
2021-05-31,236.72500610351562,236.72500610351562,234.14999389648438,236.0,197.2486114501953,13495562
2021-06-01,236.6999969482422,238.35000610351562,235.0500030517578,235.4250030517578,196.76800537109375,8869530
2021-06-02,235.0,237.72500610351562,234.5,237.3249969482422,198.3560333251953,12676710
2021-06-03,237.25,239.1999969482422,236.5500030517578,236.9499969482422,198.0426025390625,12184524
2021-06-04,237.39999389648438,241.39999389648438,237.02499389648438,239.125,199.86048889160156,17759466
2021-06-07,240.39999389648438,242.6999969482422,239.375,240.6999969482422,201.17684936523438,12523390
2021-06-08,241.89999389648438,244.85000610351562,238.125,243.72500610351562,203.70513916015625,15198964
2021-06-09,246.0,246.9499969482422,240.75,242.52499389648438,202.70216369628906,18980362
2021-06-10,243.125,243.75,241.375,241.77499389648438,202.07533264160156,7388634
2021-06-11,242.85000610351562,244.75,240.85000610351562,241.8000030517578,202.09625244140625,7438508
2021-06-14,241.97500610351562,242.5,238.0,241.85000610351562,202.13803100585938,7237652
2021-06-15,242.5,243.625,240.39999389648438,240.9499969482422,201.3858184814453,6507360
2021-06-16,241.72500610351562,242.4499969482422,239.52499389648438,240.625,201.1141815185547,7994924
2021-06-17,238.97500610351562,241.4499969482422,238.14999389648438,238.4499969482422,199.2963104248047,6651076
2021-06-18,240.0,240.0500030517578,233.375,236.1750030517578,197.39486694335938,10583776
2021-06-21,235.85000610351562,237.89999389648438,234.25,237.52499389648438,198.523193359375,5397088
2021-06-22,238.75,239.375,236.39999389648438,236.8249969482422,197.93814086914062,5553420
2021-06-23,237.0,237.5,234.5749969482422,234.8000030517578,196.2456512451172,4927558
2021-06-24,234.75,235.25,232.5500030517578,233.0500030517578,194.7830047607422,8462210
2021-06-25,234.1999969482422,236.0500030517578,233.10000610351562,235.02499389648438,196.43370056152344,5904240
2021-06-28,235.5,236.0,233.27499389648438,233.5749969482422,195.22178649902344,4334320
2021-06-29,234.5,234.75,232.5,233.125,194.84568786621094,5921594
2021-06-30,233.5,235.3249969482422,233.0,234.0500030517578,195.6188201904297,5924634
2021-07-01,234.0500030517578,234.4499969482422,231.0,231.375,193.38304138183594,5757026
2021-07-02,231.5,232.8000030517578,230.52499389648438,231.375,193.38304138183594,4769492
2021-07-05,232.47500610351562,233.75,229.25,229.85000610351562,192.10845947265625,11190174
2021-07-06,230.0,231.5,228.8000030517578,229.02499389648438,191.4188995361328,7749392
2021-07-07,229.02499389648438,230.6999969482422,226.22500610351562,230.25,192.4427490234375,6000580
2021-07-08,230.0749969482422,232.6999969482422,228.27499389648438,229.10000610351562,191.48159790039062,6426778
2021-07-09,228.0500030517578,229.25,226.64999389648438,228.4499969482422,190.93833923339844,7058662
2021-07-12,228.8000030517578,229.64999389648438,225.02499389648438,225.5,188.4727020263672,7393710
2021-07-13,226.375,227.5,224.875,225.125,188.15928649902344,7409874
2021-07-14,225.5,226.5500030517578,224.10000610351562,224.35000610351562,187.5115509033203,4936524
2021-07-15,224.64999389648438,225.375,222.52499389648438,223.52499389648438,186.82200622558594,6617550
2021-07-16,224.52499389648438,225.52499389648438,222.89999389648438,224.0,187.21900939941406,6726604
2021-07-19,223.0,229.5,222.60000610351562,226.9499969482422,189.6846160888672,14737948
2021-07-20,228.39999389648438,229.0,224.5,226.89999389648438,189.642822265625,7689016
2021-07-22,227.47500610351562,231.97500610351562,226.5,230.4499969482422,192.60992431640625,13532496
2021-07-23,232.39999389648438,232.89999389648438,229.64999389648438,230.6750030517578,192.79798889160156,6954808
2021-07-26,230.9499969482422,231.27499389648438,227.5500030517578,228.0,190.56222534179688,5177476
2021-07-27,228.0,230.1999969482422,226.125,226.64999389648438,189.43386840820312,4635256
2021-07-28,226.8000030517578,227.75,225.14999389648438,226.72500610351562,189.49659729003906,4411220
2021-07-29,226.0,227.0749969482422,224.25,224.5500030517578,187.6787109375,5979220
2021-07-30,224.60000610351562,227.10000610351562,222.4499969482422,222.75,186.1742706298828,13531870
2021-08-02,224.02499389648438,229.9499969482422,223.25,228.89999389648438,191.31442260742188,9965680
2021-08-03,230.35000610351562,232.47500610351562,228.25,231.6999969482422,193.6546630859375,7855132
2021-08-04,231.5,232.5,228.0500030517578,228.5749969482422,191.04278564453125,5192276
2021-08-05,228.0500030517578,229.3000030517578,225.5749969482422,226.75,189.5174560546875,7099910
2021-08-06,227.0,231.5,227.0,227.8000030517578,190.39505004882812,8118604
2021-08-09,228.75,229.5,225.35000610351562,226.25,189.0995635986328,4555246
2021-08-10,227.25,227.4499969482422,221.375,222.35000610351562,185.83993530273438,7098198
2021-08-11,223.0,225.77499389648438,220.27499389648438,225.0,188.05482482910156,10635072
2021-08-12,226.0,227.6999969482422,221.0500030517578,224.0749969482422,187.28170776367188,12567714
2021-08-13,225.0,229.4250030517578,224.14999389648438,227.4499969482422,190.10252380371094,14232032
2021-08-16,229.25,233.8000030517578,227.52499389648438,232.0,193.90541076660156,17964436
2021-08-17,232.9250030517578,234.875,230.5,232.5,194.32330322265625,14363500
2021-08-18,233.47500610351562,233.47500610351562,230.52499389648438,231.75,193.69644165039062,7947234
2021-08-20,230.89999389648438,232.75,226.5,227.60000610351562,190.2279052734375,12114818
2021-08-23,229.35000610351562,229.8249969482422,224.0500030517578,225.85000610351562,188.7652587890625,7925892
2021-08-24,226.5,229.625,226.4250030517578,228.1999969482422,190.7293701171875,7248688
2021-08-25,229.0,232.1999969482422,228.625,230.35000610351562,192.52633666992188,9704266
2021-08-26,230.3000030517578,235.6999969482422,229.3000030517578,233.375,195.05462646484375,14847298
2021-08-27,234.52499389648438,236.85000610351562,233.0749969482422,235.64999389648438,196.95606994628906,12536762
2021-08-30,237.4499969482422,237.4499969482422,235.8000030517578,236.27499389648438,197.47845458984375,9029840
2021-08-31,236.5,237.9250030517578,234.1750030517578,235.8249969482422,197.10232543945312,18002472
2021-09-01,236.625,239.6999969482422,236.10000610351562,238.5,199.33811950683594,10439002
2021-09-02,239.0,240.77499389648438,238.5,239.89999389648438,200.50820922851562,8362628
2021-09-03,241.5,247.0,240.10000610351562,245.64999389648438,205.3140411376953,16372070
2021-09-06,247.97500610351562,248.25,245.0,245.39999389648438,205.10511779785156,13979558
2021-09-07,245.35000610351562,246.75,240.5,240.97500610351562,201.40672302246094,13420280
2021-09-08,242.0,246.5,240.9499969482422,244.77499389648438,204.58273315429688,13609662
2021-09-09,244.9499969482422,246.0,243.875,245.5749969482422,205.2513885498047,9084984
2021-09-13,247.0,249.625,245.75,249.0500030517578,208.15577697753906,21460684
2021-09-14,250.5,251.5,245.25,246.5500030517578,206.06629943847656,24182782
2021-09-15,247.0,247.47500610351562,244.0500030517578,244.97500610351562,204.74990844726562,22748506
2021-09-16,218.75,221.02499389648438,217.77499389648438,219.52499389648438,192.51620483398438,34750954
2021-09-17,220.5,221.0,216.0500030517578,218.125,191.28843688964844,24016408
2021-09-20,215.52499389648438,216.8249969482422,209.47500610351562,210.1999969482422,184.3385009765625,14744276
2021-09-21,209.9499969482422,211.9499969482422,206.39999389648438,206.89999389648438,181.44448852539062,22963476
2021-09-22,207.25,210.75,207.25,210.0749969482422,184.22886657714844,9640070
2021-09-23,211.5749969482422,212.14999389648438,208.5749969482422,209.97500610351562,184.1411590576172,11769116
2021-09-24,210.5,211.625,206.02499389648438,207.39999389648438,181.88299560546875,12674828
2021-09-27,209.22500610351562,211.25,208.27499389648438,210.3000030517578,184.42617797851562,9778866
2021-09-28,212.14999389648438,215.125,211.5,214.8000030517578,188.37254333496094,18266942
2021-09-29,214.75,219.0,213.0,218.4499969482422,191.57347106933594,15251714
2021-09-30,219.89999389648438,220.1999969482422,215.5,216.10000610351562,189.51260375976562,8934732
2021-10-01,215.9499969482422,218.8000030517578,214.5,216.52499389648438,189.88531494140625,5489980
2021-10-04,217.0,219.0,216.75,217.9250030517578,191.11305236816406,5362228
2021-10-05,217.9250030517578,222.75,217.85000610351562,221.9250030517578,194.62091064453125,18020292
2021-10-06,223.5,225.97500610351562,222.5749969482422,223.60000610351562,196.08985900878906,16248822
2021-10-07,225.75,226.0,224.0,224.60000610351562,196.96682739257812,7445114
2021-10-08,225.75,226.0,222.3000030517578,224.72500610351562,197.07644653320312,6019304
2021-10-11,225.0,227.5749969482422,224.75,227.1999969482422,199.24691772460938,11833332
2021-10-12,227.1750030517578,228.60000610351562,225.5500030517578,227.625,199.61965942382812,10923204
2021-10-13,228.5,230.1999969482422,226.64999389648438,229.3249969482422,201.11048889160156,14072722
2021-10-14,230.0,231.10000610351562,229.0,229.64999389648438,201.3955078125,7894780
2021-10-18,235.0,235.0,230.52499389648438,231.25,202.79864501953125,8784646
2021-10-19,231.9499969482422,232.5,224.97500610351562,226.52499389648438,198.65499877929688,10805314
2021-10-20,226.0,226.4499969482422,218.1750030517578,220.5500030517578,193.41510009765625,13086926
2021-10-21,222.625,227.0,221.52499389648438,225.52499389648438,197.7779998779297,19775152
2021-10-22,225.5,226.5,221.25,223.625,196.1117706298828,7829992
2021-10-25,223.5,224.1999969482422,214.9250030517578,215.85000610351562,189.29335021972656,14550354
2021-10-26,215.5,218.47500610351562,214.02499389648438,215.52499389648438,189.0083465576172,9945226
2021-10-27,216.72500610351562,217.25,213.5,213.85000610351562,187.53941345214844,6737796
2021-10-28,214.5,215.5,209.52499389648438,210.39999389648438,184.51388549804688,7242482
2021-10-29,209.5,212.5,206.8000030517578,208.85000610351562,183.1545867919922,12075018
2021-11-01,214.0,214.0,209.9499969482422,210.8249969482422,184.88658142089844,11652400
2021-11-02,211.5,211.9499969482422,207.8000030517578,208.0749969482422,182.4749298095703,8099346
2021-11-03,209.0,210.77499389648438,207.10000610351562,207.4499969482422,181.9268341064453,10516486
2021-11-04,209.9250030517578,210.125,209.0500030517578,209.875,184.053466796875,1975024
2021-11-08,212.0,216.375,210.72500610351562,215.875,189.31529235839844,11870418
2021-11-09,216.35000610351562,216.375,213.5,215.25,188.76718139648438,5867180
2021-11-10,216.0,217.0,215.0749969482422,215.625,189.09603881835938,6565108
2021-11-11,212.97500610351562,213.625,211.02499389648438,212.64999389648438,188.67457580566406,6633538
2021-11-12,214.0,215.0,213.1750030517578,213.85000610351562,189.73928833007812,4288924
2021-11-15,213.9499969482422,215.02499389648438,212.3249969482422,213.1750030517578,189.14039611816406,3839888
2021-11-16,213.0,213.27499389648438,209.0749969482422,209.9499969482422,186.2789764404297,5533442
2021-11-17,210.25,210.375,206.10000610351562,206.89999389648438,183.57286071777344,7538798
2021-11-18,206.75,207.8249969482422,202.5,202.64999389648438,179.8020477294922,9990796
2021-11-22,203.0,203.9499969482422,196.5500030517578,197.8000030517578,175.4988555908203,10565788
2021-11-23,197.5,200.64999389648438,197.02499389648438,198.8000030517578,176.3861083984375,6765412
2021-11-24,200.5500030517578,204.64999389648438,199.39999389648438,201.6750030517578,178.93695068359375,8482816
2021-11-25,202.0,202.1999969482422,199.0,200.0500030517578,177.4951934814453,6323818
2021-11-26,198.5749969482422,198.60000610351562,187.5,188.4250030517578,167.1808624267578,20046662
2021-11-29,189.5,190.0,183.5,183.72500610351562,163.01077270507812,15037552
2021-11-30,185.0,189.75,184.0,185.0,164.1420135498047,18393470
2021-12-01,186.375,187.97500610351562,182.89999389648438,184.375,163.5874786376953,13057566
2021-12-02,185.0,189.97500610351562,184.52499389648438,189.4250030517578,168.068115234375,12449776
2021-12-03,191.25,194.1999969482422,190.64999389648438,192.9499969482422,171.1956787109375,17313246
2021-12-06,193.6750030517578,194.6999969482422,190.5,191.72500610351562,170.1088104248047,8919812
2021-12-07,192.9499969482422,194.375,192.625,193.89999389648438,172.03855895996094,7275406
2021-12-08,194.75,196.125,194.5749969482422,195.5749969482422,173.5247344970703,7187328
2021-12-09,197.125,200.75,196.14999389648438,196.875,174.6781463623047,12970082
2021-12-10,196.75,198.9499969482422,195.5,198.47500610351562,176.09776306152344,4565918
2021-12-13,199.47500610351562,200.25,195.52499389648438,196.1750030517578,174.05706787109375,5199416
2021-12-14,196.47500610351562,196.47500610351562,194.5500030517578,195.8249969482422,173.7465362548828,6582798
2021-12-15,195.5,196.1999969482422,191.5500030517578,192.14999389648438,170.48587036132812,11115184
2021-12-16,193.25,196.0,192.22500610351562,195.52499389648438,173.4803466796875,7909366
2021-12-17,196.5,197.27499389648438,191.0500030517578,192.35000610351562,170.663330078125,16049722
2021-12-20,190.4250030517578,190.4250030517578,179.5,180.0,159.7057342529297,22510560
2021-12-21,182.1999969482422,182.9499969482422,178.6999969482422,182.10000610351562,161.5689697265625,12855558
2021-12-22,183.0,186.89999389648438,182.60000610351562,186.22500610351562,165.22889709472656,10045244
2021-12-23,187.39999389648438,189.125,186.0,188.6750030517578,167.4026641845703,10693866
2021-12-24,189.60000610351562,189.60000610351562,185.14999389648438,186.0749969482422,165.09580993652344,6287570
2021-12-27,185.47500610351562,187.5749969482422,183.75,187.1999969482422,166.09396362304688,4632660
2021-12-28,187.89999389648438,190.6999969482422,187.5,190.1999969482422,168.75572204589844,6449486
2021-12-29,190.5,191.4250030517578,188.5749969482422,190.5500030517578,169.06626892089844,8260658
2021-12-30,192.0,192.64999389648438,188.0,188.97500610351562,167.6688690185547,12171414
2021-12-31,188.25,193.6999969482422,188.25,192.72500610351562,170.9960479736328,7780656
2022-01-03,192.0,193.5,192.0,193.0500030517578,171.28439331054688,6468384
2022-01-04,194.0,196.875,192.375,192.97500610351562,171.21788024902344,11799296
2022-01-05,192.47500610351562,198.25,191.72500610351562,197.35000610351562,175.099609375,13483996
2022-01-06,198.0,198.3249969482422,195.3000030517578,197.89999389648438,175.5875701904297,8237148
2022-01-07,199.0,201.4499969482422,197.5,198.10000610351562,175.76504516601562,11914426
2022-01-10,199.5,199.85000610351562,197.8000030517578,198.77499389648438,176.3639373779297,4179728
2022-01-11,199.39999389648438,199.39999389648438,195.0749969482422,195.5749969482422,173.5247344970703,6854016
2022-01-12,197.25,197.97500610351562,193.27499389648438,194.35000610351562,172.4378204345703,9246820
2022-01-13,195.10000610351562,198.77499389648438,193.625,197.25,175.01087951660156,8491424
2022-01-14,197.5,199.97500610351562,196.25,199.22500610351562,176.76321411132812,6915504
2022-01-17,200.5,202.1999969482422,199.3000030517578,200.27499389648438,177.69480895996094,9671610
2022-01-18,200.89999389648438,203.4499969482422,198.1750030517578,199.0500030517578,176.60794067382812,13220496
2022-01-19,198.0,200.75,196.5,197.1750030517578,174.9443359375,10347976
2022-01-20,197.5,198.77499389648438,195.10000610351562,196.52499389648438,174.3676300048828,6495234
2022-01-21,196.89999389648438,198.02499389648438,190.0,190.85000610351562,169.3324432373047,10310538
2022-01-24,190.6999969482422,191.9250030517578,185.0500030517578,186.5500030517578,165.5172576904297,10668074
2022-01-25,186.0500030517578,191.89999389648438,184.0,191.27499389648438,169.7095184326172,9905300
2022-01-27,192.5,192.625,187.5,191.10000610351562,169.55426025390625,11474790
2022-01-28,192.47500610351562,196.75,190.6750030517578,191.25,169.68734741210938,8089918
2022-01-31,195.0,199.89999389648438,193.97500610351562,198.52499389648438,176.14212036132812,13928184
2022-02-01,197.5,197.5,188.0,189.4250030517578,168.068115234375,25515398
2022-02-02,192.5,192.8000030517578,189.6750030517578,191.0500030517578,169.50990295410156,11701576
2022-02-03,192.0,192.4499969482422,188.25,188.52499389648438,167.2695770263672,10658294
2022-02-04,188.5749969482422,190.0,187.02499389648438,187.8249969482422,166.64849853515625,8957710
2022-02-07,189.0,189.1999969482422,185.0500030517578,186.22500610351562,165.22889709472656,8189026
2022-02-08,187.1999969482422,189.25,185.3249969482422,188.6999969482422,167.42483520507812,6909612
2022-02-09,190.0,191.0,187.35000610351562,187.8000030517578,166.62631225585938,9292356
2022-02-10,186.35000610351562,186.75,184.25,184.8249969482422,166.19918823242188,12283058
2022-02-11,184.8249969482422,187.25,182.5,184.77499389648438,166.1542205810547,11262552
2022-02-14,182.5,182.9250030517578,180.27499389648438,180.85000610351562,162.62478637695312,10196386
2022-02-15,181.02499389648438,184.875,178.3000030517578,184.4499969482422,165.8619842529297,11049572
2022-02-16,185.5,189.1999969482422,185.14999389648438,187.0500030517578,168.19998168945312,10889816
2022-02-17,187.97500610351562,188.625,185.5,186.5,167.70538330078125,5224320
2022-02-18,185.72500610351562,187.97500610351562,185.72500610351562,186.5749969482422,167.7728271484375,4420434
2022-02-21,186.5,186.5,182.52499389648438,184.375,165.7945556640625,6207542
2022-02-22,180.0,182.22500610351562,174.64999389648438,177.64999389648438,159.7472381591797,14106162
2022-02-23,179.25,180.39999389648438,178.10000610351562,178.5500030517578,160.55654907226562,5636142
2022-02-24,174.5,176.0,165.5500030517578,166.52499389648438,149.7433624267578,14094970
2022-02-25,170.0,170.75,166.0749969482422,168.1750030517578,151.2270965576172,11679020
2022-02-28,167.6750030517578,175.64999389648438,166.0,174.89999389648438,157.2743682861328,19146282
2022-03-02,173.25,178.35000610351562,169.89999389648438,171.0500030517578,153.81236267089844,15469204
2022-03-03,173.6999969482422,177.0,171.6750030517578,173.1999969482422,155.74569702148438,12825706
2022-03-04,173.97500610351562,175.75,171.5,174.1750030517578,156.62246704101562,15557860
2022-03-07,173.5,173.5,165.89999389648438,169.0,151.96896362304688,19936000
2022-03-08,168.89999389648438,171.5,166.35000610351562,170.8000030517578,153.5875701904297,12880560
2022-03-09,172.25,173.8249969482422,168.85000610351562,171.3249969482422,154.0596466064453,13563906
2022-03-10,176.0,177.0,172.75,174.5,156.91468811035156,18109208
2022-03-11,175.5,181.85000610351562,175.125,181.0,162.75965881347656,16557604
2022-03-14,179.89999389648438,180.5,176.1750030517578,179.8249969482422,161.70306396484375,16449824
2022-03-15,180.52499389648438,180.75,174.0500030517578,175.14999389648438,157.4991912841797,12130866
2022-03-16,176.75,178.85000610351562,175.0749969482422,178.14999389648438,160.1968536376953,9444984
2022-03-17,179.8000030517578,183.10000610351562,178.9250030517578,182.10000610351562,163.74879455566406,22827672
2022-03-21,180.0,183.64999389648438,178.14999389648438,178.60000610351562,160.6015167236328,12369650
2022-03-22,179.4250030517578,184.85000610351562,178.35000610351562,184.1999969482422,165.6371612548828,14934378
2022-03-23,185.4499969482422,185.8000030517578,182.5,183.3000030517578,164.82786560058594,12475458
2022-03-24,183.0,183.89999389648438,180.39999389648438,181.3000030517578,163.0294189453125,9696758
2022-03-25,181.0,182.27499389648438,179.0500030517578,180.14999389648438,161.9953155517578,7259104
2022-03-28,180.0,181.4250030517578,178.14999389648438,179.85000610351562,161.72555541992188,11624382
2022-03-29,181.0,181.1999969482422,178.97500610351562,179.22500610351562,161.16354370117188,11417328
2022-03-30,180.25,181.1999969482422,179.60000610351562,180.02499389648438,161.88290405273438,8247132
2022-03-31,180.5,182.25,179.39999389648438,179.6750030517578,161.5681915283203,11007364
2022-04-01,180.77499389648438,187.5,180.77499389648438,187.1999969482422,168.33485412597656,12772330
2022-04-04,187.1999969482422,190.625,186.10000610351562,190.10000610351562,170.94259643554688,14714720
2022-04-05,190.5,191.0,188.27499389648438,190.0,170.85269165039062,6622344
2022-04-06,189.5,193.22500610351562,188.72500610351562,192.89999389648438,173.46043395996094,11686350
2022-04-07,192.4250030517578,193.64999389648438,189.75,190.39999389648438,171.2123565673828,6693770
2022-04-08,191.39999389648438,193.39999389648438,190.5500030517578,192.27499389648438,172.89840698242188,8380548
2022-04-11,192.5749969482422,195.0749969482422,192.39999389648438,194.1750030517578,174.60693359375,4778320
2022-04-12,193.47500610351562,193.8000030517578,188.625,190.3000030517578,171.12245178222656,4891948
2022-04-13,190.0,191.97500610351562,188.85000610351562,189.5,170.40306091308594,6523924
2022-04-18,189.5,189.5,185.52499389648438,185.875,167.14337158203125,5585346
2022-04-19,186.9499969482422,191.9250030517578,186.5,187.9250030517578,168.98680114746094,11592654
2022-04-20,189.89999389648438,196.14999389648438,188.1750030517578,194.97500610351562,175.32632446289062,17136378
2022-04-21,197.5,199.39999389648438,195.0,198.85000610351562,178.81080627441406,15955692
2022-04-22,197.5,198.625,195.75,196.6999969482422,176.87747192382812,8821478
2022-04-25,192.5,192.97500610351562,184.39999389648438,184.85000610351562,166.2216796875,20815928
2022-04-26,186.6999969482422,187.6999969482422,184.5749969482422,186.4250030517578,167.63795471191406,6278956
2022-04-27,184.0,185.8000030517578,182.14999389648438,183.25,164.78289794921875,6163612
2022-04-28,185.85000610351562,185.85000610351562,182.5749969482422,184.6750030517578,166.06431579589844,6573278
2022-04-29,185.0,186.35000610351562,180.5749969482422,181.3000030517578,163.0294189453125,6718850
2022-05-02,180.0500030517578,183.97500610351562,178.8249969482422,183.22500610351562,164.76043701171875,6400476
2022-05-04,183.22500610351562,185.6999969482422,179.75,181.72500610351562,163.41160583496094,5737094
2022-05-05,183.02499389648438,184.375,180.0500030517578,180.5,162.31004333496094,3695092
2022-05-06,178.5,179.89999389648438,176.5,178.64999389648438,160.64646911621094,4697742
2022-05-09,177.85000610351562,179.14999389648438,174.89999389648438,176.6999969482422,158.89297485351562,5048780
2022-05-10,176.75,179.0,175.6999969482422,176.72500610351562,158.91546630859375,5909904
2022-05-11,177.5,179.72500610351562,172.375,173.5500030517578,156.06044006347656,7774130
2022-05-12,172.5,173.22500610351562,168.10000610351562,169.97500610351562,152.845703125,7716626
2022-05-13,170.6999969482422,172.64999389648438,168.0,168.47500610351562,151.4968719482422,4515592
2022-05-16,169.5749969482422,169.8249969482422,166.85000610351562,168.0500030517578,151.1147003173828,3884304
2022-05-17,168.0,171.47500610351562,167.0749969482422,171.22500610351562,153.96974182128906,9596420
2022-05-18,168.22500610351562,173.60000610351562,165.5,165.9499969482422,149.22633361816406,15314616
2022-05-19,164.89999389648438,164.97500610351562,162.0,163.3249969482422,146.86585998535156,10187938
2022-05-20,166.0,167.4250030517578,164.0,166.39999389648438,149.63096618652344,6393394
2022-05-23,166.39999389648438,168.0749969482422,163.5,166.0500030517578,149.3162384033203,8792862
2022-05-24,166.0500030517578,167.27499389648438,164.25,165.0500030517578,148.41702270507812,5891438
2022-05-25,166.1999969482422,166.75,162.5749969482422,163.0749969482422,146.64105224609375,8163646
2022-05-26,162.5,162.75,156.10000610351562,162.1750030517578,145.8317413330078,16061314
2022-05-27,162.3000030517578,164.5,159.10000610351562,161.1750030517578,144.93252563476562,9751704
2022-05-30,162.25,165.39999389648438,161.0,164.5749969482422,147.98989868164062,7101016
2022-05-31,165.0,165.35000610351562,162.5,163.10000610351562,146.6635284423828,20841502
2022-06-01,164.0,165.9250030517578,162.0500030517578,163.0,146.5736083984375,13381064
2022-06-02,163.5,167.125,161.27499389648438,164.6750030517578,148.07980346679688,16113808
2022-06-03,165.3000030517578,166.0,163.5500030517578,164.0749969482422,147.540283203125,9938986
2022-06-06,163.75,163.9499969482422,159.14999389648438,159.6750030517578,143.5836944580078,9345428
2022-06-07,158.77499389648438,161.3000030517578,158.5,160.125,143.98834228515625,7910152
2022-06-08,160.5,162.4499969482422,159.60000610351562,161.9499969482422,145.62942504882812,5381610
2022-06-09,161.5,167.27499389648438,159.75,166.4250030517578,149.65347290039062,13918892
2022-06-10,165.375,166.10000610351562,163.3000030517578,165.5,148.82168579101562,5453434
2022-06-13,163.9499969482422,163.9499969482422,158.64999389648438,158.97500610351562,142.95423889160156,7503680
2022-06-14,158.64999389648438,160.375,155.8249969482422,157.14999389648438,141.31314086914062,10098392
2022-06-15,158.4250030517578,158.4250030517578,154.0,157.0,141.17825317382812,9987308
2022-06-16,159.0,159.89999389648438,155.14999389648438,155.8249969482422,140.12168884277344,8720718
2022-06-17,154.5,155.75,149.875,150.5,135.33331298828125,13905510
2022-06-20,152.0,152.25,147.0,148.02499389648438,133.1077117919922,7456818
2022-06-21,148.3249969482422,151.22500610351562,146.6750030517578,150.60000610351562,135.42324829101562,5603658
2022-06-22,151.5749969482422,153.6999969482422,148.375,152.9499969482422,137.53639221191406,13204868
2022-06-23,154.22500610351562,155.25,151.77499389648438,153.9499969482422,138.43563842773438,8697024
2022-06-24,154.10000610351562,155.22500610351562,152.6999969482422,153.77499389648438,138.2782440185547,6549900
2022-06-27,155.0,157.8249969482422,154.1750030517578,157.5,141.6278839111328,5569614
2022-06-28,156.0,159.75,156.0,159.3000030517578,143.24647521972656,6481036
2022-06-29,156.8000030517578,159.9250030517578,156.8000030517578,158.1999969482422,142.25733947753906,4503176
2022-06-30,158.0,158.875,153.5749969482422,154.1999969482422,138.6604461669922,9158568
